time,x,y,z
49.604,-2.99,-2.76,-2.26
49.609,-3.28,-2.94,-2.00
49.614,-3.09,-2.80,-1.85
49.618,-2.78,-2.30,-1.16
49.624,-2.24,-1.57,-0.19
49.629,-1.73,-0.84,0.93
49.634,-1.32,-0.47,1.68
49.640,-0.86,-0.28,2.41
49.645,-0.38,-0.26,2.73
49.649,0.05,-0.32,2.80
49.654,0.37,-0.52,2.86
49.659,0.65,-0.69,2.64
49.664,0.76,-0.74,2.29
49.669,0.82,-0.57,1.78
49.678,0.67,-0.38,1.43
49.683,0.35,-0.26,1.17
49.684,-0.10,-0.22,0.95
49.689,-0.66,-0.29,0.76
49.710,-1.19,-0.50,0.69
49.711,-1.74,-0.75,0.55
49.711,-2.35,-1.11,0.23
49.712,-2.78,-1.38,-0.39
49.715,-2.77,-1.58,-1.06
49.719,-3.32,-1.52,-1.07
49.726,-3.11,-1.22,-1.19
49.729,-2.20,-0.69,-1.31
49.734,-1.12,-0.13,-1.36
49.739,-0.00,0.37,-1.22
49.745,0.89,0.85,-0.98
49.749,1.56,1.22,-0.80
49.754,2.33,1.12,-0.74
49.760,2.25,1.40,-0.94
49.765,1.93,1.38,-1.13
49.769,1.57,1.21,-1.36
49.775,1.01,0.93,-1.33
49.779,0.55,0.71,-1.41
49.784,0.15,0.65,-1.59
49.789,-0.33,0.46,-1.78
49.795,-0.87,0.35,-1.71
49.799,-1.43,0.23,-1.31
49.805,-1.83,-0.03,-0.81
49.821,-2.00,-0.31,-0.36
49.822,-2.31,-0.51,-0.18
49.822,-2.43,-0.54,-0.17
49.825,-2.35,-0.43,-0.01
49.836,-2.16,-0.21,0.29
49.836,-1.80,0.09,0.79
49.839,-1.21,0.28,1.21
49.844,-0.55,0.50,1.44
49.849,0.01,0.73,1.52
49.854,0.37,0.79,1.17
49.860,0.48,0.87,0.69
49.864,0.36,0.83,0.38
49.869,0.14,0.81,0.28
49.875,0.02,0.67,0.66
49.879,-0.19,0.51,1.36
49.884,-0.54,0.38,2.36
49.891,-1.02,0.21,3.06
49.904,-1.89,0.03,3.04
49.907,-2.64,-0.49,2.46
49.909,-1.62,-1.19,1.42
49.910,-2.36,-1.69,1.72
49.932,-3.15,-1.54,1.34
49.932,-3.66,-1.23,0.68
49.932,-3.79,-0.90,0.13
49.933,-3.95,-0.53,-0.07
49.936,-3.24,-0.18,-0.30
49.942,-2.73,0.08,-0.25
49.946,-2.20,0.31,-0.29
49.949,-1.71,0.57,-0.26
49.954,-1.39,0.69,-0.42
49.959,-1.21,0.65,-0.83
49.966,-0.92,0.60,-1.23
49.971,-0.79,0.56,-1.73
49.975,-0.78,0.51,-2.07
49.980,-0.91,0.44,-2.00
49.984,-0.99,0.46,-1.99
49.989,-1.21,0.44,-1.71
49.997,-1.47,0.25,-1.39
50.000,-1.48,-0.08,-0.24
50.005,-1.74,-0.25,0.35
50.010,-1.99,-0.38,0.98
50.016,-2.19,-0.56,1.34
50.020,-2.17,-0.65,1.64
50.025,-2.11,-0.69,1.82
50.056,-1.97,-0.63,1.76
50.057,-1.80,-0.48,1.66
50.057,-1.50,-0.25,1.35
50.058,-1.11,-0.05,1.05
50.058,-0.69,0.16,0.17
50.060,-0.21,0.32,-0.60
50.060,-0.73,0.32,-1.08
50.090,-0.54,0.02,-1.37
50.091,-0.28,-0.28,-2.04
50.091,0.24,-0.43,-1.74
50.092,0.64,-0.53,-1.41
50.096,0.85,-0.57,-0.86
50.097,0.89,-0.58,-0.36
50.097,0.69,-0.65,0.14
50.112,0.40,-0.82,0.55
50.113,0.03,-1.10,0.84
50.113,-0.26,-1.39,1.09
50.121,-0.71,-1.72,1.33
50.121,-1.03,-2.22,1.38
50.125,-1.48,-2.50,1.90
50.131,-1.79,-2.75,2.23
50.135,-2.08,-3.07,2.41
50.140,-2.41,-3.36,2.52
50.145,-2.56,-3.37,2.42
50.150,-2.50,-3.31,1.93
50.155,-2.34,-3.03,1.19
50.160,-2.12,-2.59,0.30
50.173,-1.87,-2.15,-0.49
50.173,-1.55,-1.78,-0.99
50.175,-1.29,-1.54,-1.50
50.200,-1.16,-1.38,-2.07
50.201,-1.09,-1.26,-2.51
50.201,-0.96,-1.20,-2.75
50.201,-0.81,-1.14,-2.95
50.201,-0.70,-1.09,-2.80
50.205,-0.56,-1.02,-2.78
50.210,-0.45,-0.95,-2.54
50.216,-0.11,-0.81,-2.29
50.220,0.30,-0.67,-2.00
50.225,0.63,-0.48,-1.89
50.230,0.83,-0.35,-1.90
50.235,0.80,-0.21,-1.77
50.240,0.68,-0.13,-1.69
50.245,0.39,-0.12,-1.72
50.250,0.16,-0.07,-1.54
50.255,-0.21,-0.08,-1.39
50.260,-0.46,-0.06,-1.19
50.266,-0.70,-0.08,-0.99
50.270,-0.92,-0.04,-0.79
50.275,-0.81,-0.19,-1.46
50.280,-1.25,0.16,-0.37
50.285,-1.28,0.28,-0.15
50.290,-1.20,0.50,0.34
50.296,-1.00,0.62,0.56
50.301,-0.66,0.64,0.79
50.305,-0.12,0.61,0.91
50.310,0.62,0.71,1.13
50.327,1.22,0.87,1.21
50.328,1.60,1.02,1.23
50.328,1.65,0.95,1.06
50.332,1.61,0.81,0.83
50.382,1.53,0.75,0.43
50.384,1.48,0.75,0.22
50.385,1.34,0.85,0.15
50.386,1.35,0.73,0.88
50.387,1.05,0.77,0.31
50.387,0.85,0.84,-0.12
50.388,0.26,0.82,0.06
50.389,-0.03,0.43,0.66
50.390,-0.24,0.13,0.34
50.390,0.04,-0.11,0.49
50.391,-0.18,-0.14,0.39
50.392,-0.17,-0.09,0.66
50.401,-0.08,-0.06,0.98
50.401,0.44,0.20,1.85
50.406,0.89,0.05,2.20
50.411,1.06,-0.02,2.47
50.416,1.15,0.04,2.34
50.421,1.25,0.46,1.69
50.426,1.02,0.78,0.81
50.431,-0.34,0.57,0.04
50.436,-0.73,0.56,-1.12
50.443,-0.91,0.67,-1.31
50.446,-0.85,0.85,-0.63
50.487,-0.31,0.92,-0.43
50.488,0.28,0.66,0.01
50.488,1.81,-0.34,-1.81
50.489,1.44,-0.31,0.02
50.489,0.79,0.16,2.13
50.490,1.41,0.42,1.93
50.490,0.94,0.24,2.38
50.491,0.33,-0.44,1.91
50.491,1.06,-1.36,-1.02
50.512,0.22,-1.44,-0.62
50.512,-0.17,-1.39,0.65
50.512,0.04,-0.88,3.01
50.513,1.30,-0.73,3.92
50.515,1.86,-0.71,4.72
50.521,2.38,-0.42,5.58
50.525,2.83,-0.65,5.44
50.530,1.87,-1.22,5.40
50.542,1.43,-1.79,4.93
50.543,1.19,-1.98,4.11
50.545,1.00,-2.08,2.99
50.550,0.97,-1.83,2.24
50.556,0.32,-1.94,2.12
50.560,-0.69,-2.10,2.03
50.566,-0.83,-1.88,1.72
50.571,-0.58,-1.56,1.49
50.575,-0.09,-0.77,1.38
50.581,0.45,-0.11,1.30
50.598,0.39,-0.26,0.58
50.599,0.25,-0.56,0.35
50.599,0.10,-0.88,0.33
50.602,0.04,-0.96,0.49
50.624,0.05,-1.05,0.54
50.624,0.18,-0.96,0.54
50.624,0.55,-0.55,1.36
50.625,0.88,-0.16,2.08
50.626,1.09,-0.01,2.56
50.631,1.01,-0.18,2.50
50.637,0.89,-0.48,2.07
50.641,1.42,-0.96,1.21
50.646,0.43,-1.34,0.78
50.651,-0.06,-1.76,0.16
50.656,-0.75,-2.08,-0.26
50.661,-1.54,-2.22,-0.58
50.666,-2.20,-2.21,-0.73
50.673,-2.18,-1.97,-0.82
50.676,-1.82,-1.61,-0.83
50.681,-1.57,-1.14,-0.79
50.686,-1.38,-0.75,-0.54
50.692,-1.16,-0.33,-0.36
50.696,-0.84,-0.03,-0.38
50.701,-0.50,0.10,-0.56
50.723,-0.09,0.11,-0.88
50.723,-0.10,0.14,-0.98
50.724,0.28,0.23,-1.64
50.724,0.66,0.26,-2.12
50.726,0.92,0.39,-2.54
50.737,1.12,0.51,-2.72
50.737,0.95,0.65,-2.85
50.754,0.74,0.62,-3.01
50.755,0.44,0.65,-2.92
50.755,0.50,0.58,-3.15
50.756,0.43,0.48,-3.00
50.761,0.29,0.36,-2.76
50.766,0.31,0.35,-2.24
50.772,0.35,0.31,-1.78
50.777,0.42,0.33,-1.13
50.781,0.41,0.30,-0.61
50.786,0.32,0.31,-0.23
50.793,0.28,0.34,-0.07
50.796,0.18,0.37,0.01
50.801,-0.03,0.38,-0.08
50.809,-0.29,0.36,-0.21
50.811,-0.47,0.38,-0.43
50.816,-0.46,0.42,-0.69
50.821,-0.49,0.40,-0.84
50.826,-0.48,0.43,-0.85
50.831,-0.46,0.41,-0.67
50.836,-0.36,0.33,-0.38
50.858,-0.34,0.35,-0.24
50.859,-0.50,0.33,-0.16
50.859,-0.63,0.41,0.00
50.860,-0.83,0.52,0.05
50.861,-1.10,0.50,0.06
50.866,-1.45,0.34,0.00
50.872,-1.79,0.19,-0.01
50.909,-2.03,-0.06,-0.05
50.910,-2.10,-0.29,-0.02
50.910,-2.00,-0.39,0.06
50.910,-1.84,-0.30,0.18
50.911,-1.63,-0.22,0.49
50.911,-1.30,-0.17,0.82
50.911,-0.91,-0.01,1.48
50.912,-0.67,0.19,1.97
50.916,-0.49,0.48,2.18
50.921,-0.52,0.77,2.05
50.926,-0.59,1.04,1.71
50.931,-0.67,1.34,1.15
50.936,-0.82,1.43,0.61
50.942,-0.78,1.48,-0.86
50.946,-0.91,1.65,-1.49
50.951,-1.25,1.38,-1.48
50.957,-1.38,1.08,-1.16
50.962,-1.63,0.55,0.01
50.968,-1.77,-0.02,1.17
50.971,-1.80,-0.43,1.87
50.980,-1.93,-0.56,2.59
50.986,-2.07,-0.50,3.18
50.986,-2.14,-0.49,3.29
50.996,-2.18,-0.55,2.85
51.000,-2.18,-0.66,2.03
51.001,-2.04,-0.62,1.09
51.006,-1.85,-0.48,0.38
51.018,-1.55,-0.28,-0.35
51.018,-1.28,-0.17,-0.89
51.022,-1.03,-0.06,-1.35
51.032,-0.71,-0.12,-1.61
51.034,-0.32,-0.14,-1.41
51.036,0.09,-0.18,-1.04
51.041,0.52,-0.27,-0.57
51.047,0.76,-0.37,-0.28
51.051,0.95,-0.51,-0.05
51.056,0.75,-0.64,0.14
51.062,0.42,-0.74,0.16
51.066,0.21,-0.94,0.16
51.071,0.04,-1.16,0.23
51.077,0.06,-1.46,0.20
51.081,0.06,-1.61,-0.05
51.086,-0.47,-1.59,0.06
51.091,-0.97,-1.56,0.11
51.096,-1.31,-1.60,0.19
51.101,-1.43,-1.66,0.23
51.106,-1.39,-1.79,0.23
51.115,-1.33,-1.88,0.15
51.119,-1.31,-1.82,0.10
51.122,-1.29,-1.75,-0.00
51.154,-1.17,-1.57,-0.08
51.154,-0.81,-1.38,-0.27
51.171,-0.49,-1.22,-0.42
51.172,-0.11,-1.03,-0.76
51.173,0.21,-0.92,-1.15
51.174,0.47,-1.06,-1.60
51.175,0.92,-1.20,-2.09
51.176,0.50,-1.20,-2.18
51.176,0.21,-1.16,-2.07
51.177,-0.17,-1.19,-1.79
51.178,-0.16,-1.28,-1.51
51.186,-0.51,-1.62,-3.00
51.187,-0.86,-1.93,-2.79
51.192,-1.53,-2.12,-1.96
51.197,-2.03,-2.18,-1.29
51.202,-2.30,-2.10,-0.61
51.207,-2.56,-1.88,-0.00
51.212,-1.85,-1.71,0.35
51.217,-1.18,-1.55,0.42
51.222,-0.46,-1.22,0.60
51.227,0.13,-0.91,0.82
51.234,0.46,-0.53,0.96
51.243,0.72,-0.16,0.90
51.244,1.07,0.05,0.68
51.273,1.20,0.17,0.28
51.273,1.42,0.11,-0.11
51.274,1.47,-0.06,-0.40
51.274,1.47,-0.21,-0.64
51.275,1.38,-0.26,-0.83
51.276,1.09,-0.25,-1.00
51.277,0.91,-0.34,-1.20
51.283,0.69,-0.46,-1.51
51.287,-0.12,-0.65,-1.76
51.292,-0.67,-0.78,-1.97
51.299,-1.12,-0.81,-2.00
51.302,-1.54,-0.83,-1.90
51.307,-1.76,-0.88,-1.93
51.316,-0.74,-1.23,-2.56
51.317,-1.74,-0.78,-1.62
51.322,-1.74,-0.44,-0.93
51.327,-2.30,0.03,0.59
51.333,-2.13,0.45,2.17
51.337,-1.13,0.52,3.02
51.342,0.02,0.40,3.02
51.358,0.82,0.38,3.00
51.359,1.11,0.47,3.09
51.361,0.96,0.69,2.94
51.363,0.65,0.68,2.36
51.398,0.40,0.55,1.69
51.399,0.24,0.36,1.15
51.399,0.13,0.25,0.87
51.400,-0.01,0.19,0.68
51.400,-0.12,0.11,0.64
51.401,-0.19,-0.01,0.77
51.401,-0.04,-0.04,1.01
51.402,0.02,-0.06,1.55
51.408,0.06,-0.05,2.04
51.413,0.02,0.03,2.47
51.418,-0.03,0.15,2.97
51.422,-0.07,0.44,3.15
51.427,-0.13,0.68,3.17
51.433,0.05,0.92,3.17
51.437,0.46,1.18,2.97
51.442,0.83,1.35,2.73
51.449,1.18,1.38,2.34
51.452,1.37,1.34,1.81
51.457,1.63,1.27,1.26
51.463,1.92,1.20,1.17
51.468,2.13,1.14,0.31
51.473,2.35,1.21,-0.54
51.477,2.35,1.27,-0.89
51.492,1.98,1.15,-0.83
51.493,1.54,0.85,-0.72
51.497,1.14,0.60,-0.30
51.498,0.75,0.40,-0.04
51.519,0.22,0.07,0.46
51.520,-0.35,-0.11,0.76
51.520,-0.56,-0.05,1.12
51.520,-0.60,0.13,1.74
51.522,-0.46,0.27,2.24
51.527,-0.46,0.34,2.49
51.533,-0.45,0.23,2.57
51.537,-0.39,-0.03,2.34
51.542,-0.41,-0.31,2.03
51.548,-0.50,-0.84,1.50
51.558,-0.56,-1.48,0.70
51.558,-0.40,-1.82,-0.40
51.562,-0.04,-1.73,-1.58
51.568,0.53,-1.11,-2.44
51.572,1.21,-0.36,-2.60
51.577,1.73,0.27,-2.43
51.586,1.99,0.54,-2.18
51.587,2.18,0.67,-1.85
51.592,1.99,0.46,-1.55
51.598,1.56,0.15,-1.42
51.603,1.02,-0.37,-1.06
51.608,0.50,-0.88,-0.67
51.612,-0.08,-1.35,-0.13
51.627,-0.47,-1.64,0.44
51.628,-0.73,-1.80,0.87
51.629,-0.93,-1.97,1.21
51.636,-0.94,-2.13,1.41
51.645,-0.88,-2.27,1.46
51.646,-0.67,-2.36,1.45
51.651,-0.57,-2.29,1.38
51.653,-0.44,-2.21,1.35
51.658,-0.35,-2.13,1.25
51.663,-0.04,-1.93,0.93
51.672,-0.10,-1.72,0.75
51.673,0.04,-1.56,0.39
51.678,-0.04,-1.32,0.00
51.683,0.04,-1.09,-0.54
51.688,0.08,-0.80,-0.96
51.693,0.23,-0.61,-1.43
51.702,0.05,-0.32,-1.87
51.703,0.10,-0.06,-2.32
51.709,0.10,0.08,-2.74
51.713,-0.18,0.44,-2.84
51.721,0.35,0.41,-3.18
51.723,0.94,0.53,-3.50
51.728,1.16,0.65,-3.64
51.733,1.07,0.71,-3.41
51.738,0.78,0.56,-2.76
51.743,0.39,0.29,-2.12
51.748,0.16,0.12,-1.47
51.762,0.24,-0.07,-1.07
51.763,-0.15,-0.12,-0.76
51.764,-0.30,-0.18,-0.74
51.768,-0.36,-0.20,-0.93
51.807,-0.31,-0.19,-1.17
51.808,0.10,-0.24,-1.44
51.808,-0.30,-0.07,-1.64
51.809,-0.35,0.00,-1.94
51.809,-0.06,0.02,-2.12
51.810,0.43,-0.08,-2.29
51.810,0.36,-0.12,-2.13
51.811,0.26,-0.15,-2.38
51.813,0.28,-0.12,-2.26
51.818,0.56,0.09,-2.12
51.824,0.81,0.55,-1.84
51.828,0.94,1.20,-1.29
51.833,0.95,1.80,-0.90
51.839,0.84,2.20,-0.62
51.843,0.72,2.23,-0.23
51.848,0.55,1.97,-0.08
51.854,0.25,1.55,0.04
51.858,-0.16,1.02,-0.02
51.863,-0.56,0.51,-0.21
51.869,-0.90,0.09,-0.32
51.874,-1.03,-0.13,-0.42
51.878,-1.07,-0.23,-0.44
51.883,-0.94,-0.24,-0.35
51.919,-0.61,0.05,-0.08
51.919,-0.25,0.45,0.36
51.921,0.09,0.93,0.94
51.921,0.35,1.36,1.41
51.922,0.55,1.59,1.76
51.923,0.66,1.71,1.95
51.923,0.53,1.70,1.89
51.924,0.30,1.55,1.71
51.943,0.02,1.28,1.54
51.943,-0.05,1.11,1.46
51.944,-0.09,0.99,1.40
51.944,-0.20,1.07,1.55
51.948,-0.29,1.32,1.60
51.954,-0.40,1.71,1.61
51.959,-0.54,1.97,1.29
51.963,-0.19,1.75,0.92
51.969,-0.78,2.16,-0.66
51.974,-1.10,2.56,-1.63
51.979,-0.87,2.21,-2.17
51.983,-0.18,1.88,-2.04
51.990,0.07,1.67,-1.25
51.993,0.41,1.57,-0.20
52.000,0.97,1.61,1.37
52.003,1.49,1.82,2.90
52.009,1.77,1.93,3.91
52.013,1.63,1.45,4.11
52.018,1.01,0.64,3.54
52.056,0.20,-0.02,2.61
52.057,-0.59,-0.44,1.62
52.057,-0.87,-0.52,0.81
52.057,-0.94,-0.41,0.62
52.063,-0.88,-0.18,0.85
52.064,-0.79,0.16,1.10
52.064,-0.66,0.45,1.21
52.064,-0.65,0.57,1.00
52.065,-0.67,0.56,0.75
52.081,-0.67,0.49,0.41
52.081,-0.70,0.44,0.00
52.082,-0.77,0.23,-0.47
52.083,-0.74,-0.09,-0.90
52.089,-0.80,-0.28,-1.04
52.097,-0.71,-0.38,-1.16
52.099,-0.56,-0.36,-1.14
52.103,-0.32,-0.20,-0.92
52.109,-0.08,-0.02,-0.57
52.113,0.12,0.07,-0.32
52.118,0.33,-0.14,-0.38
52.126,0.44,-0.43,-0.40
52.128,0.11,-0.87,-0.43
52.133,-0.26,-1.52,-0.38
52.139,-0.45,-2.02,-0.08
52.143,-0.47,-2.32,0.26
52.149,-0.49,-2.43,0.73
52.155,-0.41,-2.45,1.02
52.166,-0.44,-2.50,1.32
52.167,-0.34,-2.58,1.10
52.180,-0.47,-2.59,1.10
52.182,-0.72,-2.78,0.97
52.184,-0.88,-2.97,0.60
52.186,-1.07,-3.16,0.27
52.210,-1.47,-3.21,0.10
52.211,-1.65,-3.15,0.06
52.211,-1.40,-2.99,0.02
52.212,-0.75,-2.60,-0.00
52.212,-0.05,-2.01,0.15
52.214,0.32,-1.50,0.29
52.219,0.47,-0.92,0.44
52.224,0.57,-0.54,0.43
52.229,0.68,-0.19,0.32
52.234,0.76,0.12,0.33
52.239,0.83,0.27,0.44
52.244,0.73,0.31,0.49
52.249,0.53,0.25,0.59
52.254,0.17,-0.15,0.37
52.260,-0.24,-0.51,0.14
52.264,-0.57,-0.84,-0.15
52.269,-0.72,-1.01,-0.37
52.274,-0.73,-0.96,-0.57
52.279,-0.62,-0.75,-0.73
52.284,-0.45,-0.53,-0.91
52.289,-0.35,-0.41,-0.95
52.309,-0.25,-0.40,-1.08
52.309,-0.33,-0.45,-1.13
52.310,-0.55,-0.59,-1.26
52.310,-0.80,-0.76,-1.40
52.353,-1.00,-0.77,-1.57
52.353,-1.08,-0.68,-1.72
52.354,-1.21,-0.53,-1.77
52.354,-1.08,-0.30,-1.77
52.355,-0.68,-0.12,-1.62
52.355,-0.24,0.06,-1.53
52.356,0.23,0.26,-1.43
52.356,0.72,0.45,-1.25
52.359,1.10,0.70,-1.17
52.360,1.39,0.93,-0.90
52.365,1.49,1.08,-0.59
52.369,1.49,1.18,-0.27
52.374,1.34,1.19,-0.14
52.379,1.09,1.20,0.02
52.384,0.74,1.08,0.13
52.389,0.30,0.93,0.24
52.397,-0.03,0.86,0.33
52.399,-0.31,0.65,0.37
52.404,-0.55,0.53,0.52
52.409,-0.74,0.35,0.72
52.414,-0.95,0.17,0.99
52.419,-1.00,0.00,1.25
52.424,-0.82,-0.12,1.47
52.433,-0.48,-0.23,1.55
52.434,-0.18,-0.28,1.70
52.442,0.16,-0.32,1.82
52.444,0.36,-0.30,2.03
52.477,0.70,-0.08,2.40
52.478,1.07,0.23,2.88
52.478,1.31,0.53,3.35
52.479,1.46,0.78,3.56
52.479,1.36,0.79,4.14
52.480,1.12,1.59,3.61
52.480,0.78,1.50,1.97
52.485,0.64,1.49,1.00
52.489,0.59,1.56,0.34
52.498,0.66,1.57,-0.63
52.499,0.73,1.51,-1.50
52.504,0.95,1.38,-2.12
52.509,0.97,1.33,-2.06
52.514,1.02,1.42,-1.53
52.519,1.00,1.32,-0.81
52.524,0.96,1.12,-0.30
52.539,0.94,1.11,0.11
52.539,0.82,0.95,0.44
52.540,0.52,0.62,0.73
52.546,0.17,0.33,0.98
52.566,-0.17,0.08,1.02
52.566,-0.37,-0.22,0.98
52.567,-0.33,-0.38,1.35
52.567,-0.11,-0.38,1.71
52.569,0.19,-0.20,2.15
52.574,0.51,0.07,2.51
52.585,0.88,0.26,2.79
52.585,1.09,0.48,2.86
52.589,1.27,0.62,2.68
52.594,1.23,0.50,2.06
52.600,0.90,0.09,1.27
52.604,0.52,-0.44,0.54
52.609,0.23,-0.86,0.02
52.615,0.07,-1.20,-0.26
52.619,-0.01,-1.32,-0.45
52.624,-0.01,-1.35,-0.42
52.629,-0.07,-1.50,-0.35
52.635,-0.05,-1.73,-0.19
52.640,0.08,-1.88,0.09
52.646,0.29,-1.98,0.31
52.651,0.61,-1.90,0.30
52.655,0.97,-1.64,0.47
52.659,1.36,-1.35,0.36
52.671,1.50,-1.11,0.29
52.672,1.25,-1.23,-0.15
52.675,0.83,-1.52,-0.76
52.680,0.46,-1.71,-1.49
52.697,0.31,-1.59,-2.04
52.698,0.65,-1.18,-2.37
52.699,0.92,-0.69,-2.49
52.748,0.35,-0.06,-2.21
52.749,0.40,-0.10,-1.78
52.749,0.89,-0.39,-2.07
52.750,1.06,-0.57,-2.21
52.750,0.07,-1.08,-2.13
52.751,0.40,-0.99,-2.66
52.751,-1.33,-1.41,-2.61
52.752,-1.74,-1.60,-2.19
52.753,-1.65,-1.77,-2.65
52.753,-1.32,-2.14,-3.06
52.754,-1.08,-2.46,-3.41
52.754,-0.81,-2.58,-3.33
52.760,-0.47,-2.26,-3.17
52.765,-0.18,-1.87,-3.25
52.770,0.26,-1.44,-3.24
52.775,0.66,-0.87,-2.62
52.780,0.83,-0.13,-2.18
52.785,0.89,0.53,-1.83
52.790,0.79,1.09,-1.54
52.795,0.69,1.41,-1.63
52.818,0.72,1.37,-2.11
52.820,1.04,1.23,-2.51
52.820,1.46,1.18,-2.18
52.821,1.67,0.50,-2.57
52.822,1.69,-0.44,-2.85
52.826,1.82,-0.53,-2.36
52.831,1.60,-0.11,-1.66
52.849,1.16,0.32,-1.25
52.850,0.79,0.64,-0.97
52.850,0.37,0.79,-0.63
52.851,-0.27,0.68,-0.23
52.856,-0.95,0.29,0.19
52.860,-1.68,-0.22,0.38
52.866,-2.12,-0.55,0.52
52.871,-2.32,-0.63,0.50
52.875,-2.32,-0.57,0.50
52.880,-2.38,-0.34,0.55
52.886,-2.28,-0.13,0.65
52.890,-1.96,-0.07,0.86
52.896,-1.33,0.05,1.12
52.900,-0.77,0.21,1.31
52.905,-0.22,0.42,1.36
52.910,0.29,0.69,1.33
52.915,-0.78,0.31,1.17
52.921,-0.13,0.57,1.10
52.925,0.46,1.12,1.67
52.930,1.02,1.76,2.30
52.948,-0.23,1.93,2.97
52.951,-0.70,1.83,3.13
52.952,-0.79,1.58,3.26
52.954,-1.03,1.27,3.03
52.964,-1.28,1.16,2.43
52.968,-1.86,1.16,2.06
52.973,-2.30,1.16,1.93
52.975,-2.32,1.12,1.83
52.976,-2.15,0.13,1.31
52.988,-1.55,0.49,0.88
52.989,-1.05,1.23,1.16
52.990,-0.24,1.79,1.52
52.996,0.33,2.27,1.72
53.000,0.21,2.27,1.72
53.006,0.27,2.08,1.95
53.010,-0.20,1.74,2.37
53.015,-0.83,1.09,2.91
53.021,-1.38,0.18,3.51
53.025,-2.26,-1.05,4.38
53.030,-3.28,-2.47,4.63
53.035,-4.21,-3.65,3.91
53.041,-4.56,-3.47,3.45
53.046,-4.43,-2.19,2.64
53.052,-3.71,-1.00,2.35
53.055,-2.65,-0.37,2.38
53.061,-1.91,0.02,2.13
53.065,-1.36,0.33,2.04
53.081,-0.65,0.53,1.73
53.082,-0.10,0.65,0.77
53.082,0.09,0.63,-0.50
53.086,0.18,0.66,-1.61
53.114,0.21,0.67,-2.28
53.115,0.26,0.71,-2.39
53.115,0.38,0.77,-2.16
53.115,0.55,0.75,-1.46
53.116,0.58,0.69,-0.95
53.116,0.39,0.48,-0.68
53.127,0.23,0.07,-0.51
53.127,0.30,-0.47,0.23
53.130,0.56,-0.89,1.18
53.135,0.74,-1.08,2.11
53.152,0.80,-1.28,2.85
53.152,0.50,-1.44,3.27
53.153,0.09,-1.62,3.67
53.156,-0.33,-1.79,3.78
53.161,-0.73,-1.91,3.53
53.166,-0.86,-1.91,3.22
53.170,-0.76,-1.79,2.63
53.176,-0.75,-1.72,1.92
53.181,-0.63,-1.52,0.99
53.185,-0.15,-1.25,0.11
53.191,0.08,-1.66,-1.11
53.196,0.47,-1.03,-2.31
53.201,0.69,-0.26,-2.61
53.217,0.92,0.33,-2.50
53.218,1.29,0.74,-2.12
53.218,1.69,0.99,-1.80
53.221,1.95,0.99,-1.46
53.264,1.83,0.77,-1.35
53.264,1.44,0.43,-1.37
53.265,1.05,-0.08,-1.45
53.265,0.73,-0.52,-1.57
53.266,0.43,-0.84,-1.66
53.266,0.10,-1.01,-1.71
53.267,-0.28,-1.13,-1.77
53.267,-0.64,-1.11,-1.90
53.268,-1.01,-1.12,-2.05
53.271,-1.18,-1.12,-2.30
53.277,-1.25,-1.14,-2.52
53.281,-1.21,-1.14,-2.66
53.286,-1.20,-1.06,-2.71
53.291,-1.10,-0.85,-2.57
53.297,-0.88,-0.57,-2.29
53.301,-0.57,-0.29,-1.97
53.306,-0.19,-0.01,-1.61
53.311,0.06,0.12,-0.99
53.316,-0.01,0.38,-0.69
53.321,0.02,0.42,-0.60
53.326,0.21,0.26,-0.72
53.331,0.37,0.15,-0.91
53.336,0.25,0.01,-1.05
53.350,0.11,-0.06,-1.28
53.351,0.00,-0.05,-1.38
53.352,0.04,-0.02,-1.60
53.356,0.00,0.03,-1.64
53.398,-0.03,0.09,-1.57
53.399,-0.21,0.14,-1.29
53.400,-0.27,0.23,-0.80
53.400,-0.39,0.21,-0.36
53.401,-0.51,0.09,0.16
53.401,-0.86,-0.00,0.95
53.402,-1.17,-0.10,1.16
53.402,-1.19,-0.20,1.22
53.403,-0.96,-0.20,1.19
53.406,-0.99,-0.06,1.09
53.412,-1.17,0.31,0.70
53.416,-1.17,0.56,0.44
53.421,-0.70,0.74,0.47
53.427,-0.21,0.85,0.54
53.432,0.11,0.84,0.70
53.436,0.41,0.90,0.69
53.441,0.67,0.97,0.90
53.449,1.08,0.94,1.23
53.451,1.39,1.02,1.54
53.456,1.26,1.18,1.70
53.461,1.04,1.37,1.90
53.466,0.92,1.40,2.06
53.471,0.74,1.38,2.26
53.484,0.50,1.39,2.23
53.484,0.21,1.33,1.91
53.486,-0.27,1.24,1.48
53.492,-0.86,1.10,1.02
53.523,-1.23,0.97,0.40
53.523,-1.28,0.86,-0.06
53.524,-1.25,0.80,-0.46
53.524,-1.23,0.68,-0.76
53.525,-1.20,0.55,-0.91
53.526,-0.83,0.53,-0.90
53.526,-0.34,0.67,-0.59
53.532,0.08,0.72,-0.01
53.536,0.41,0.74,0.76
53.541,0.74,0.75,1.38
53.547,0.82,0.61,1.95
53.551,0.74,0.49,2.35
53.556,0.72,0.45,2.49
53.562,0.82,0.43,2.47
53.566,0.97,0.43,2.44
53.571,1.05,0.55,2.01
53.576,1.13,0.82,1.34
53.581,1.35,1.11,0.73
53.586,1.57,1.25,0.11
53.593,1.66,1.19,-0.30
